Date,RGTI,IONQ,QNTM.MI,RACE.MI,LEGN,TTWO,LGND,SMR
2026-05-06,17.14782073573368,44.87112613228619,25.0049991607666,286.1000061035156,24.71880881213329,189.48811221599234,198.49306790135518,11.539997134689147
2026-05-07,15.611924713472348,40.587599177184664,24.934999465942383,288.8500061035156,24.320211591524203,190.25436992533025,179.04340928304637,10.708724649420125
2026-05-08,16.14445608263413,41.97217646205266,24.850000381469727,289.5,23.969488162172688,187.91157306188578,188.72988276590047,10.6976199156929
2026-05-11,17.427347153969613,48.33943236901534,25.829999923706055,281.1000061035156,21.735325884647505,188.18305959978466,187.34185193419862,11.292512941336154
2026-05-12,16.188523921601647,47.428045552310735,25.094999313354492,280.0,23.98991594393618,191.8429296546822,188.45581374450526,10.18680074294623
2026-05-13,15.69178978745069,47.088147391033964,25.469999313354492,283.1499938964844,24.43027923088847,193.4227137098683,188.49746139885852,10.191354717678013
2026-05-14,16.447523360230605,49.05236975275574,25.9950008392334,287.0,24.410958131934493,206.90420878427088,186.90599427053047,10.29357207649264
2026-05-15,15.306017400633884,44.54608395784383,25.114999771118164,279.3999938964844,23.623571915866748,207.88744071009077,182.8233054907654,9.62949942460601
2026-05-18,14.309821360572956,42.45591307526964,24.7450008392334,277.0,23.22978064154839,208.49977244888723,178.99329745477357,9.02328000816187
2026-05-19,13.693520926463883,41.56103592025649,24.565000534057617,286.6000061035156,23.114251891624527,204.32174544335783,178.27316758047368,8.631380071240331
2026-05-20,14.542794112209812,45.20500371786919,25.364999771118164,290.25,24.226504915392802,203.85758548018026,187.6003302946771,8.951400671270525
2026-05-21,18.95858805351618,50.65658768251692,26.440000534057617,298.20001220703125,24.076717478935947,204.79403316700575,191.1170045326922,9.745952462669097
2026-05-22,22.73440913335839,54.76221722910372,28.094999313354492,301.54998779296875,25.272884685769995,195.80676959639445,197.33845848316793,9.809699269469196
2026-05-25,22.69319439747137,54.66293994828917,28.670000076293945,310.0,25.227068000527943,195.45179558996801,196.98070770992254,9.791915470376347
